pincode,address,address from api,districtname,statename,lat,lon
413516,"413516,MAHARASHTRA,India","Latur, - 413516, Maharashtra, India",Osmanabad,MAHARASHTRA,18.0734461,76.5915054
413405,"413405,MAHARASHTRA,India","Osmanabad, - 413405, Maharashtra, India",Osmanabad,MAHARASHTRA,18.3154177,75.9644852
413503,"413503,MAHARASHTRA,India","Osmanabad, - 413503, Maharashtra, India",Osmanabad,MAHARASHTRA,18.5637394,75.8737804
413623,"413623,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Osmanabad,MAHARASHTRA,17.8859,75.9852
413508,"413508,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Osmanabad,MAHARASHTRA,18.1891,76.0388
413534,"413534,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Osmanabad,MAHARASHTRA,20.1863,74.9362
413526,"413526,MAHARASHTRA,India","Ahmednagar, - 413526, Maharashtra, India",Osmanabad,MAHARASHTRA,18.703736,74.629916
413518,"413518,MAHARASHTRA,India","Latur, - 413518, Maharashtra, India",Latur,MAHARASHTRA,18.5464,77.0908
413512,"413512,MAHARASHTRA,India","Latur, - 413512, Maharashtra, India",Latur,MAHARASHTRA,18.3695151,76.5231387
413529,"413529,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Latur,MAHARASHTRA,18.5487,76.7532
413624,"413624,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Osmanabad,MAHARASHTRA,18.5777,76.1217
413510,"413510,MAHARASHTRA,India","Latur, - 413510, Maharashtra, India",Latur,MAHARASHTRA,18.403281,76.2408223
413501,"413501,MAHARASHTRA,India","Osmanabad, - 413501, Maharashtra, India",Osmanabad,MAHARASHTRA,18.1581165,76.1341385
413580,"413580,MAHARASHTRA,India","413580,MAHARASHTRA,India",Osmanabad,MAHARASHTRA,18.2107604,76.2012148
431513,"431513,MAHARASHTRA,India","Parbhani, - 431513, Maharashtra, India",Hingoli,MAHARASHTRA,19.5798117,76.9199076
431705,"431705,MAHARASHTRA,India","Hingoli, - 431705, Maharashtra, India",Hingoli,MAHARASHTRA,19.5408846,77.0408752
431503,"431503,MAHARASHTRA,India","Parbhani, - 431503, Maharashtra, India",Parbhani,MAHARASHTRA,19.4548608,76.4388052
431511,"431511,MAHARASHTRA,India","Parbhani, - 431511, Maharashtra, India",Parbhani,MAHARASHTRA,19.1829363,77.026731
431703,"431703,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Hingoli,MAHARASHTRA,20.0621,77.1307
431504,"431504,MAHARASHTRA,India","Jalna, - 431504, Maharashtra, India",Jalna,MAHARASHTRA,19.6443869,76.3869764
431701,"431701,MAHARASHTRA,India","Hingoli, - 431701, Maharashtra, India",Hingoli,MAHARASHTRA,19.4780625,77.4087077
431501,"431501,MAHARASHTRA,India","431501, Mahārāshtra, India",Hingoli,MAHARASHTRA,21.4536,75.6606
431512,"431512,MAHARASHTRA,India","Hingoli, - 431512, Maharashtra, India",Jalna,MAHARASHTRA,19.3267094,77.1575267
431510,"431510,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Parbhani,MAHARASHTRA,19.2803,76.7352
431540,"431540,MAHARASHTRA,India","Parbhani, - 431540, Maharashtra, India",Parbhani,MAHARASHTRA,19.4111127,76.7724662
431509,"431509,MAHARASHTRA,India","Parbhani, - 431509, Maharashtra, India",Parbhani,MAHARASHTRA,19.6060365,76.6889565
431507,"431507,MAHARASHTRA,India","Jalna, - 431507, Maharashtra, India",Jalna,MAHARASHTRA,19.3724,76.2177
431402,"431402,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Parbhani,MAHARASHTRA,19.6096,76.9337
431702,"431702,MAHARASHTRA,India","Hingoli, - 431702, Maharashtra, India",Hingoli,MAHARASHTRA,19.6741307,77.3119839
431514,"431514,MAHARASHTRA,India","Parbhani, - 431514, Maharashtra, India",Parbhani,MAHARASHTRA,18.9731,76.7421
431536,"431536,MAHARASHTRA,India","Parbhani, - 431536, Maharashtra, India",Parbhani,MAHARASHTRA,18.8253,76.7783
431506,"431506,MAHARASHTRA,India","Parbhani, - 431506, Maharashtra, India",Parbhani,MAHARASHTRA,19.2633717,76.4331584
431542,"431542,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Hingoli,MAHARASHTRA,19.8822,76.7733
431521,"431521,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Parbhani,MAHARASHTRA,19.1399,76.6448
431537,"431537,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Parbhani,MAHARASHTRA,19.2774,76.6841
431508,"431508,MAHARASHTRA,India","Parbhani, - 431508, Maharashtra, India",Parbhani,MAHARASHTRA,19.4922722,76.7308783
431505,"431505,MAHARASHTRA,India","Parbhani, - 431505, Maharashtra, India",Parbhani,MAHARASHTRA,19.2990519,76.4938736
431516,"431516,MAHARASHTRA,India","Parbhani, - 431516, Maharashtra, India",Parbhani,MAHARASHTRA,19.0339,76.5095
431541,"431541,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Parbhani,MAHARASHTRA,19.1669,76.5851
431720,"431720,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Parbhani,MAHARASHTRA,19.1553,76.7616
431502,"431502,MAHARASHTRA,India","Jalna, - 431502, Maharashtra, India",Jalna,MAHARASHTRA,19.4993295,76.337105
431401,"431401,MAHARASHTRA,India","Parbhani, - 431401, Maharashtra, India",Parbhani,MAHARASHTRA,19.20545,76.6014255
403801,"403801,GOA,India","403801, Goa, India",South Goa,GOA,15.9723,74.111
403503,"403503,GOA,India","North Goa, - 403503, Goa, India",North Goa,GOA,15.6416719,73.8906563
403530,"403530,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.5276,74.0751
403401,"403401,GOA,India","North Goa, - 403401, Goa, India",South Goa,GOA,15.471438,73.9132232
403512,"403512,GOA,India","North Goa, Tuem - 403512, Goa, India",North Goa,GOA,15.667432,73.796893
403702,"403702,GOA,India","South Goa, - 403702, Goa, India",South Goa,GOA,15.0201941,74.0147671
403508,"403508,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.5957,73.8616
403521,"403521,GOA,India","North Goa, - 403521, Goa, India",North Goa,GOA,15.5188577,73.8294716
403705,"403705,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2103,74.0882
403723,"403723,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.1676,73.9717
403107,"403107,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.5377,73.984
403509,"403509,GOA,India","North Goa, Vagator - 403509, Goa, India",North Goa,GOA,15.5971553,73.743315
403601,"403601,GOA,India","South Goa, - 403601, Goa, India",South Goa,GOA,15.2746176,73.9550312
403524,"403524,GOA,India","North Goa, - 403524, Goa, India",North Goa,GOA,15.674078,73.7121932
403516,"403516,GOA,India","North Goa, - 403516, Goa, India",North Goa,GOA,15.5440537,73.7615006
403507,"403507,GOA,India","Acoi Village, Mapusa - 403507, Goa, India",North Goa,GOA,15.5965623,73.8089054
403714,"403714,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.1009,74.0283
403701,"403701,GOA,India","403701, Goa, India",South Goa,GOA,15.1807,73.9712
403802,"403802,GOA,India","South Goa, - 403802, Goa, India",South Goa,GOA,15.3969053,73.8110441
403703,"403703,GOA,India","403703, Goa, India",South Goa,GOA,15.1,74
403201,"403201,GOA,India","403201, Goa, India",North Goa,GOA,15.4994,73.9331
403202,"403202,GOA,India","403202, Goa, India",North Goa,GOA,15.4994,73.9331
403704,"403704,GOA,India","South Goa, - 403704, Goa, India",South Goa,GOA,15.2276823,74.1420152
403716,"403716,GOA,India","South Goa, - 403716, Goa, India",South Goa,GOA,15.2484118,73.9376262
403713,"403713,GOA,India","South Goa, - 403713, Goa, India",South Goa,GOA,15.3079479,73.9113404
403101,"403101,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.5111,73.8283
403409,"403409,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.4215,74.0071
403529,"403529,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.6235,73.8377
403506,"403506,GOA,India","North Goa, - 403506, Goa, India",North Goa,GOA,15.530515,74.1355585
403806,"403806,GOA,India","South Goa, - 403806, Goa, India",South Goa,GOA,15.368996,73.8358446
403001,"403001,GOA,India","North Goa, - 403001, Goa, India",North Goa,GOA,15.5092864,73.8169966
403706,"403706,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2651,74.096
403523,"403523,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.55,73.85
403718,"403718,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.3384,73.9959
403510,"403510,GOA,India","North Goa, - 403510, Goa, India",North Goa,GOA,15.5757176,73.7939906
403406,"403406,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.4118,74.1171
403515,"403515,GOA,India","North Goa, - 403515, Goa, India",North Goa,GOA,15.5127131,73.7788493
403712,"403712,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.3367,73.8984
403110,"403110,GOA,India","North Goa, - 403110, Goa, India",North Goa,GOA,15.4959742,73.9263532
403002,"403002,GOA,India","North Goa, - 403002, Goa, India",North Goa,GOA,15.4729569,73.8118075
403505,"403505,GOA,India","North Goa, - 403505, Goa, India",North Goa,GOA,15.5649428,74.0085897
403717,"403717,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2035,73.954
403731,"403731,GOA,India","South Goa, - 403731, Goa, India",South Goa,GOA,15.1661926,73.9455577
403711,"403711,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.3984,73.8422
403006,"403006,GOA,India","North Goa, - 403006, Goa, India",North Goa,GOA,15.5006836,73.8741409
403715,"403715,GOA,India","South Goa, - 403715, Goa, India",South Goa,GOA,15.2099134,73.9764697
403102,"403102,GOA,India","403102, Goa, India",North Goa,GOA,15.4758,73.9338
403410,"403410,GOA,India","South Goa, - 403410, Goa, India",South Goa,GOA,15.32935,74.1606063
403708,"403708,GOA,India","South Goa, - 403708, Goa, India",South Goa,GOA,15.2791727,73.9293249
403513,"403513,GOA,India","North Goa, - 403513, Goa, India",North Goa,GOA,15.650386,73.8430888
403710,"403710,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.4025,73.9088
403115,"403115,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.5093,73.8327
403709,"403709,GOA,India","South Goa, - 403709, Goa, India",South Goa,GOA,15.2911049,74.0067116
403707,"403707,GOA,India","South Goa, - 403707, Goa, India",South Goa,GOA,15.00937,74.0285308
403725,"403725,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",South Goa,GOA,15.2432,73.9819
403602,"403602,GOA,India","South Goa, - 403602, Goa, India",South Goa,GOA,15.2846628,73.9642355
403206,"403206,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.4294,73.9413
403108,"403108,GOA,India","North Goa, - 403108, Goa, India",North Goa,GOA,15.5023329,73.9117432
403728,"403728,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,14.9445,74.0714
403403,"403403,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.5297,73.9106
403527,"403527,GOA,India","North Goa, - 403527, Goa, India",North Goa,GOA,15.6607413,73.7152979
403104,"403104,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.4546,73.9234
403404,"403404,GOA,India","North Goa, - 403404, Goa, India",North Goa,GOA,15.4414884,73.9735674
403803,"403803,GOA,India","South Goa, - 403803, Goa, India",South Goa,GOA,15.4026097,73.8021461
403109,"403109,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.4761,73.9417
403729,"403729,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2046,73.9732
403114,"403114,GOA,India","North Goa, Old Goa - 403108, Goa, India",North Goa,GOA,15.5103,73.7809
403004,"403004,GOA,India","403004, Goa, India",North Goa,GOA,15.4843,73.838
403724,"403724,GOA,India","South Goa, - 403724, Goa, India",South Goa,GOA,15.2244257,73.9479259
403517,"403517,GOA,India","North Goa, - 403517, Goa, India",North Goa,GOA,15.6282952,73.7675591
403105,"403105,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.1964,74.1184
403203,"403203,GOA,India","North Goa, - 403203, Goa, India",North Goa,GOA,15.4425614,73.8950534
403501,"403501,GOA,India","North Goa, - 403501, Goa, India",North Goa,GOA,15.552086,73.7863675
403720,"403720,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.305,73.971
403804,"403804,GOA,India","South Goa, - 403804, Goa, India",South Goa,GOA,15.4052719,73.7889258
403511,"403511,GOA,India","North Goa, - 403511, Goa, India",North Goa,GOA,15.5188586,73.8010568
403106,"403106,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.4761,73.9417
403005,"403005,GOA,India","North Goa, - 403005, Goa, India",North Goa,GOA,15.4924828,73.8512707
403719,"403719,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2967,73.9417
403103,"403103,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.4761,73.9417
403502,"403502,GOA,India","North Goa, - 403502, Goa, India",North Goa,GOA,15.6168334,73.840837
403204,"403204,GOA,India","403204, Goa, India",North Goa,GOA,15.4994,73.9331
403526,"403526,GOA,India","Bank Of India Kasai Dodamadg, SH130, Maneri, Panaji -, Goa, India",North Goa,GOA,15.6235,73.8377
403721,"403721,GOA,India","South Goa, - 403721, Goa, India",South Goa,GOA,15.2167274,73.9371724
403402,"403402,GOA,India","North Goa, - 403402, Goa, India",North Goa,GOA,15.4972222,73.9138889
403722,"403722,GOA,India","South Goa, - 403722, Goa, India",South Goa,GOA,15.3611734,73.9295025
403726,"403726,GOA,India","North Goa, Old Goa - 403108, Goa, India",South Goa,GOA,15.2046,73.9732
416236,"416236,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,18.5854,76.2069
416509,"416509,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,15.9249,74.1646
416210,"416210,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.8493,73.9203
416526,"416526,MAHARASHTRA,India","Kolhapur, - 416526, Maharashtra, India",Kolhapur,MAHARASHTRA,16.13352,74.205989
416505,"416505,MAHARASHTRA,India","Kolhapur, - 416505, Maharashtra, India",Kolhapur,MAHARASHTRA,16.1160798,74.2100716
416212,"416212,MAHARASHTRA,India","Kolhapur, - 416212, Maharashtra, India",Kolhapur,MAHARASHTRA,16.4109985,73.996061
416106,"416106,MAHARASHTRA,India","Kolhapur, - 416106, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6810968,74.5915436
416144,"416144,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,19.2647,77.4552
416214,"416214,MAHARASHTRA,India","Kolhapur, - 416214, Maharashtra, India",Kolhapur,MAHARASHTRA,16.8316564,74.1202852
416104,"416104,MAHARASHTRA,India","Kolhapur, - 416104, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6947926,74.6003892
416109,"416109,MAHARASHTRA,India","Kolhapur, - 416109, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7457716,74.4267413
416112,"416112,MAHARASHTRA,India","Kolhapur, - 416112, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7052267,74.2969967
416215,"416215,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.9857,74.1264
416201,"416201,MAHARASHTRA,India","416201, Mahārāshtra, India",Kolhapur,MAHARASHTRA,16.8121,74.1101
416552,"416552,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,15.9008,74.242
416229,"416229,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.4462,74.3163
416204,"416204,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.8906,74.5193
416235,"416235,MAHARASHTRA,India","Kolhapur, - 416235, Maharashtra, India",Kolhapur,MAHARASHTRA,16.4239,74.2881
416114,"416114,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.8764,74.1909
416220,"416220,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.2786,74.3117
416001,"416001,MAHARASHTRA,India","Kolhapur, - 416001, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6467859,74.196872
416120,"416120,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.1879,75.0399
416208,"416208,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,18.955,76.659
416504,"416504,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,16.0562,74.3274
416206,"416206,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,21.2219,74.0885
416118,"416118,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7131,74.3619
416502,"416502,MAHARASHTRA,India","Kolhapur, - 416502, Maharashtra, India",Kolhapur,MAHARASHTRA,16.2236857,74.3515888
416213,"416213,MAHARASHTRA,India","Kolhapur, - 416213, Maharashtra, India",Kolhapur,MAHARASHTRA,16.8507376,74.0776679
416211,"416211,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.2505,74.1545
416012,"416012,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,19.0875,76.0262
416221,"416221,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,16.3624,74.314
416011,"416011,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,19.8084,76.0724
416110,"416110,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.9262,74.3397
416205,"416205,MAHARASHTRA,India","Kolhapur, - 416205, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7008213,74.0364063
416218,"416218,MAHARASHTRA,India","Kolhapur, - 416218, Maharashtra, India",Kolhapur,MAHARASHTRA,16.3354817,74.2824235
416010,"416010,MAHARASHTRA,India","Kolhapur, - 416010, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6964266,74.1579634
416232,"416232,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,18.9693,76.6812
416230,"416230,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,16.5983,74.5122
416209,"416209,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,17.7197,74.6581
416507,"416507,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.0209,74.3133
416506,"416506,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.167,74.4682
416503,"416503,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.2095,74.157
416223,"416223,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.3624,74.314
416002,"416002,MAHARASHTRA,India","Kolhapur, - 416002, Maharashtra, India",Kolhapur,MAHARASHTRA,16.700235,74.221225
415101,"415101,MAHARASHTRA,India","Kolhapur, - 415101, Maharashtra, India",Kolhapur,MAHARASHTRA,16.9181006,73.9331923
416116,"416116,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.9262,74.3397
416119,"416119,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.9262,74.3397
416101,"416101,MAHARASHTRA,India","Kolhapur, - 416101, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6201943,74.4445122
416207,"416207,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,20.0535,74.2457
416107,"416107,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.1709,75.154
416102,"416102,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,17.1709,75.154
416231,"416231,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,20.9484,77.0398
416501,"416501,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,16.0776,74.2914
416105,"416105,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.1709,75.154
416103,"416103,MAHARASHTRA,India","Kolhapur, - 416103, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7336685,74.6023832
416013,"416013,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,19.6021,76.4903
416216,"416216,MAHARASHTRA,India","Kolhapur, - 416216, Maharashtra, India",Kolhapur,MAHARASHTRA,16.581601,74.311559
416005,"416005,MAHARASHTRA,India","Kolhapur, - 416005, Maharashtra, India",Kolhapur,MAHARASHTRA,16.4224,74.1555
416202,"416202,MAHARASHTRA,India","Kolhapur, - 416202, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6603638,74.3815103
416508,"416508,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,15.9793,74.3898
416203,"416203,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,17.8906,74.5193
416115,"416115,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.9262,74.3397
416143,"416143,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,19.2647,77.4552
416113,"416113,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,18.5613,74.3727
416121,"416121,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.7362,76.2333
416551,"416551,MAHARASHTRA,India","SBI, Gangangalwadi-Talodhi Road, Chandrapur, Talodhi -, Maharashtra, India",Kolhapur,MAHARASHTRA,16.4697,74.1598
416122,"416122,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,16.9138,74.4432
416007,"416007,MAHARASHTRA,India","Kolhapur, - 416007, Maharashtra, India",Kolhapur,MAHARASHTRA,16.670207,74.2092026
416234,"416234,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,16.4697,74.1598
416219,"416219,MAHARASHTRA,India","Kolhapur, - 416219, Maharashtra, India",Kolhapur,MAHARASHTRA,16.427785,74.2631132
416006,"416006,MAHARASHTRA,India","Kolhapur, - 416006, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6714966,74.1047634
416111,"416111,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,16.8258,74.4375
416108,"416108,MAHARASHTRA,India","Jai Maharashtra Road, R/C Ward, Mumbai - 400066, Maharashtra, India",Kolhapur,MAHARASHTRA,17.1709,75.154
416003,"416003,MAHARASHTRA,India","Kolhapur, - 416003, Maharashtra, India",Kolhapur,MAHARASHTRA,16.7118516,74.2476344
416146,"416146,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Kolhapur,MAHARASHTRA,19.2647,77.4552
416008,"416008,MAHARASHTRA,India","Kolhapur, - 416008, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6971354,74.239981
416004,"416004,MAHARASHTRA,India","Kolhapur, - 416004, Maharashtra, India",Kolhapur,MAHARASHTRA,16.6789227,74.2533027
416527,"416527,MAHARASHTRA,India","Times Of India Press, R/S Ward, Mumbai, Mumbai Suburban, India",Kolhapur,MAHARASHTRA,17.4896,74.3088
415726,"415726,MAHARASHTRA,India","Maharashtra Mahila Vidyalaya Road, Vishveshwara Puram, Bengaluru - 560004, Karnataka, India",Ratnagiri,MAHARASHTRA,17.9621,73.9375
415802,"415802,MAHARASHTRA,India","All India Radio - AIR, P/N Ward, Mumbai, Mumbai Suburban, India",Ratnagiri,MAHARASHTRA,17.951,74.2244
